Date,2057.HK,2899.HK,0883.HK,1919.HK,1299.HK,0288.HK,0175.HK,1088.HK,1378.HK,0857.HK,0669.HK,9961.HK,^HSI
2021-08-02,207.60205078125,10.667593955993652,4.942467212677002,5.763713359832764,83.98426818847656,4.71176815032959,24.74115562438965,9.897906303405762,7.040370941162109,2.2857704162597656,129.91024780273438,203.46920776367188,26235.80078125
2021-08-03,209.7686767578125,10.339360237121582,4.942467212677002,5.952539920806885,84.07487487792969,4.75506067276001,24.833646774291992,9.871334075927734,6.774824619293213,2.2719168663024902,129.91024780273438,200.07138061523438,26194.8203125
2021-08-04,208.7838592529297,10.375831604003906,4.948803424835205,5.9165730476379395,83.8936767578125,4.632396221160889,26.082265853881836,9.964335441589355,6.985899448394775,2.278843879699707,135.1066436767578,194.47499084472656,26426.55078125
2021-08-05,207.99598693847656,10.08406925201416,4.974149703979492,5.781696796417236,83.25948333740234,4.617965221405029,25.943527221679688,9.964335441589355,6.7135443687438965,2.223430871963501,135.6536407470703,185.68064880371094,26204.689453125
2021-08-06,208.9808349609375,10.448772430419922,5.126225471496582,6.060441970825195,83.44068145751953,4.5385942459106445,25.24985122680664,10.004193305969238,6.754397392272949,2.223430871963501,133.55685424804688,192.7760772705078,26179.400390625
2021-08-09,213.51101684570312,10.266420364379883,5.113552570343018,5.979515075683594,84.3919677734375,4.661258220672607,25.01862335205078,10.083908081054688,6.6658830642700195,2.2303576469421387,134.74200439453125,195.37440490722656,26283.400390625
2021-08-10,215.28372192382812,10.08406925201416,5.113552570343018,6.159350395202637,84.43726348876953,4.617965221405029,25.34234046936035,10.13705062866211,6.747589588165283,2.2372841835021973,132.462890625,196.77349853515625,26605.619140625
2021-08-11,214.69281005859375,10.065834045410156,5.1579084396362305,6.249268054962158,84.84496307373047,4.639612197875977,26.174753189086914,10.230051040649414,7.435285568237305,2.313476324081421,132.1893768310547,195.57427978515625,26660.16015625
2021-08-12,213.31407165527344,10.521712303161621,5.214936256408691,6.743814468383789,82.9424057006836,4.5891032218933105,26.729694366455078,10.283194541931152,7.789345741271973,2.361962080001831,147.50511169433594,190.87730407714844,26517.8203125
2021-08-13,208.38990783691406,11.014063835144043,5.233945846557617,6.71683931350708,84.12016296386719,4.740630626678467,26.313491821289062,10.256623268127441,7.925524711608887,2.3411827087402344,151.15170288085938,189.1783905029297,26391.619140625
2021-08-16,208.9808349609375,10.868183135986328,5.233945846557617,6.240276336669922,85.16204833984375,4.856079578399658,24.55617332458496,10.41605281829834,7.707639694213867,2.3204030990600586,156.7127685546875,191.07716369628906,26181.4609375
2021-08-17,200.5112762451172,10.339360237121582,5.113552570343018,6.150359153747559,87.83467864990234,4.841647624969482,23.67751693725586,10.216766357421875,7.489756107330322,2.2303576469421387,157.53326416015625,192.57620239257812,25745.869140625
2021-08-18,201.89004516601562,10.266420364379883,5.233945846557617,6.303218841552734,88.33296966552734,4.293264389038086,24.278703689575195,10.176907539367676,7.571462631225586,2.244210720062256,149.2372283935547,191.97659301757812,25867.009765625
2021-08-19,198.34466552734375,9.482306480407715,5.1388983726501465,6.267251968383789,88.46887969970703,4.019073009490967,24.787397384643555,10.044050216674805,7.31272554397583,2.1264586448669434,151.15170288085938,193.8753662109375,25316.330078125
2021-08-20,190.26905822753906,8.944367408752441,5.005831718444824,5.93455696105957,86.61161804199219,4.213893890380859,23.816253662109375,9.84476375579834,7.026752948760986,2.064119815826416,147.14044189453125,205.66778564453125,24849.720703125
2021-08-23,196.86740112304688,9.31818962097168,4.936130523681641,6.474062442779541,86.74751281738281,4.415928840637207,23.67751693725586,10.256623268127441,7.258254051208496,2.1264586448669434,152.06336975097656,207.46664428710938,25109.58984375
2021-08-24,200.90521240234375,9.427599906921387,4.9614763259887695,6.384144306182861,86.61161804199219,4.379851818084717,23.492534637451172,10.323051452636719,7.285490989685059,2.1472387313842773,152.24569702148438,223.45635986328125,25727.919921875
2021-08-25,201.1021728515625,9.573482513427734,4.948803424835205,6.501037120819092,86.430419921875,4.488983631134033,23.585025787353516,10.588766098022461,7.734874725341797,2.1749448776245117,150.96937561035156,230.8516082763672,25693.94921875
2021-08-26,199.5264434814453,9.4093656539917,4.898111343383789,6.438094615936279,85.11674499511719,4.474432945251465,23.261308670043945,10.588766098022461,7.816581726074219,2.1749448776245117,150.14891052246094,225.455078125,25415.689453125
2021-08-27,201.1021728515625,9.482306480407715,4.90444803237915,6.519021034240723,86.29452514648438,4.5544633865356445,23.86249542236328,10.695054054260254,7.898288726806641,2.1957244873046875,154.16017150878906,223.45635986328125,25407.890625
2021-08-30,215.67764282226562,10.065834045410156,4.942467212677002,6.824739933013916,85.07144927978516,4.590840816497803,24.87989044189453,10.881054878234863,7.694023132324219,2.2857704162597656,156.62161254882812,226.25454711914062,25539.5390625
2021-08-31,214.10194396972656,10.102303504943848,4.923457622528076,6.608937740325928,84.21076202392578,4.91096305847168,25.989774703979492,11.439055442810059,7.898288726806641,2.361962080001831,158.0417022705078,226.0546875,25878.990234375
2021-09-01,217.64732360839844,9.737600326538086,5.031177520751953,6.348176002502441,84.98086547851562,4.838208198547363,25.527324676513672,11.160055160522461,7.639552593231201,2.368889093399048,155.75123596191406,238.04696655273438,26028.2890625
2021-09-02,226.5107879638672,9.828775405883789,5.050933837890625,6.150359153747559,84.28040313720703,4.612668037414551,25.989774703979492,11.279627799987793,7.775729179382324,2.3827426433563232,157.12551879882812,245.8419647216797,26090.4296875
2021-09-03,234.389404296875,10.029361724853516,5.070689678192139,6.33918571472168,84.32588958740234,4.44533109664917,25.34234046936035,11.452342987060547,7.5033745765686035,2.438155174255371,159.32435607910156,245.8419647216797,25901.990234375
2021-09-06,236.94996643066406,10.138772964477539,5.116786956787109,6.3661603927612305,86.23619842529297,4.46715784072876,25.85103988647461,11.811059951782227,7.20378303527832,2.438155174255371,159.78244018554688,244.6427459716797,26163.630859375
2021-09-07,240.2983856201172,10.08406925201416,5.143128871917725,6.662888050079346,86.37263488769531,4.38712739944458,26.498470306396484,12.023632049560547,7.625933647155762,2.452008008956909,159.2327423095703,246.44158935546875,26353.630859375
2021-09-08,237.93478393554688,9.86524486541748,5.0904459953308105,6.788774013519287,86.09973907470703,4.1906890869140625,25.666059494018555,11.957202911376953,7.830199718475342,2.4312283992767334,150.98709106445312,255.0360565185547,26320.9296875
2021-09-09,238.32872009277344,10.229948997497559,5.182640075683594,6.545995712280273,84.91717529296875,4.256168365478516,25.06487274169922,12.262775421142578,8.960471153259277,2.4287126064300537,152.17813110351562,248.8400421142578,25716.0
2021-09-10,238.32872009277344,10.886417388916016,5.3143463134765625,7.004575252532959,86.69102478027344,4.350749969482422,25.111116409301758,12.20963191986084,9.11026668548584,2.4722115993499756,153.2775421142578,250.4390106201172,26205.91015625
2021-09-13,238.32872009277344,11.305827140808105,5.45922327041626,7.03154993057251,85.73587036132812,4.277994632720947,24.787397384643555,12.674633979797363,9.450711250305176,2.5954596996307373,154.2853240966797,239.24620056152344,25813.810546875
2021-09-14,233.99546813964844,10.79524040222168,5.426296710968018,6.662888050079346,85.19007110595703,4.154311656951904,24.50992774963379,12.342490196228027,9.096650123596191,2.696958541870117,152.8194580078125,224.45571899414062,25502.23046875
2021-09-15,231.6318817138672,10.70406436920166,5.413125991821289,6.429103374481201,81.86979675292969,4.161586284637451,24.417438507080078,12.302632331848145,8.987707138061523,2.733207941055298,149.61280822753906,219.85867309570312,25033.2109375
2021-09-16,225.13201904296875,10.15700912475586,5.419711589813232,6.249268054962158,80.14144134521484,4.103382587432861,23.21506690979004,12.076774597167969,8.688117980957031,2.7549571990966797,147.96368408203125,217.46022033691406,24667.849609375
2021-09-17,235.37425231933594,9.701128005981445,5.3143463134765625,6.3661603927612305,80.14144134521484,4.1688618659973145,23.816253662109375,11.678200721740723,8.265966415405273,2.7549571990966797,146.77261352539062,225.05532836914062,24920.759765625
2021-09-20,233.40457153320312,9.299954414367676,5.156298637390137,6.1053996086120605,76.18440246582031,4.059730529785156,22.428895950317383,11.319486618041992,7.884670734405518,2.675208806991577,146.3145294189453,219.25904846191406,24099.140625
2021-09-21,233.20761108398438,9.299954414367676,5.136543273925781,6.114391803741455,80.73271942138672,4.037903308868408,22.5676326751709,11.452342987060547,7.871053218841553,2.696958541870117,145.03187561035156,220.6581573486328,24221.5390625
2021-09-23,237.34388732910156,9.22701358795166,5.2880048751831055,6.258260250091553,80.41433715820312,4.030627727508545,21.411502838134766,11.744630813598633,7.911905765533447,2.7477076053619385,145.85643005371094,228.85289001464844,24510.98046875
2021-09-24,243.64678955078125,9.081130981445312,5.3143463134765625,6.33918571472168,78.68597412109375,4.00152587890625,21.272769927978516,11.133482933044434,7.31272554397583,2.7549571990966797,145.6732177734375,228.25326538085938,24192.16015625
2021-09-27,244.6316375732422,8.898778915405273,5.584343433380127,5.431019306182861,78.95886993408203,3.979698657989502,20.30162239074707,11.186627388000488,6.904194355010986,2.7912065982818604,142.46656799316406,226.654296875,24208.779296875
2021-09-28,242.4650115966797,8.962604522705078,5.90702486038208,5.431019306182861,78.59500885009766,4.00152587890625,20.76407241821289,12.023632049560547,7.026752948760986,2.849205732345581,140.17613220214844,232.65045166015625,24500.390625
2021-09-29,236.3590850830078,8.707310676574707,5.748976707458496,5.2601752281188965,81.00560760498047,4.059730529785156,20.8565616607666,11.664915084838867,6.808868885040283,2.6607093811035156,142.28335571289062,233.2500457763672,24663.5
2021-09-30,238.32872009277344,8.771134376525879,5.729221343994141,5.368076324462891,81.82431030273438,4.037903308868408,20.671581268310547,12.103344917297363,6.822486400604248,2.675208806991577,142.10011291503906,234.649169921875,24575.640625
2021-10-04,230.45008850097656,8.233194351196289,5.7555623054504395,4.927480220794678,80.2323989868164,3.914220094680786,20.34786605834961,12.20963191986084,6.706737518310547,2.675208806991577,142.28335571289062,239.6459503173828,24036.369140625
2021-10-05,227.88954162597656,8.570547103881836,5.900439262390137,5.08034086227417,81.82431030273438,3.885117530822754,20.39410972595215,12.50191879272461,6.931429386138916,2.8782055377960205,144.39053344726562,239.04632568359375,24104.150390625
