Date,6060.HK,2007.HK,9888.HK,0960.HK,2015.HK,0101.HK,3690.HK,1928.HK,0267.HK,9618.HK,6690.HK,1876.HK,^HSI
2021-04-07,49.150001525878906,9.17016887664795,221.39999389648438,39.4993782043457,,14.68370246887207,318.0,38.044857025146484,5.2668256759643555,320.67034912109375,29.02699851989746,21.237512588500977,28674.80078125
2021-04-08,49.29999923706055,9.17016887664795,218.60000610351562,40.007781982421875,,14.864985466003418,320.79998779296875,37.218849182128906,5.330709934234619,317.1117248535156,29.326248168945312,21.988109588623047,29008.0703125
2021-04-09,48.25,9.014276504516602,218.0,39.10829162597656,,15.082518577575684,314.0,36.0527229309082,5.316512584686279,312.3669738769531,28.21475601196289,21.723194122314453,28698.80078125
2021-04-12,47.400001525878906,8.91340446472168,210.0,39.10829162597656,,15.155031204223633,298.20001220703125,35.42107391357422,5.309414863586426,305.6451416015625,28.428504943847656,21.237512588500977,28453.279296875
2021-04-13,47.45000076293945,8.849212646484375,205.39999389648438,39.460262298583984,,15.191287994384766,276.0,35.22671890258789,5.486868858337402,294.96929931640625,27.57351303100586,21.105052947998047,28497.25
2021-04-14,49.5,8.986764907836914,212.0,39.929569244384766,,15.408824920654297,286.0,35.80978012084961,5.600438594818115,302.4819030761719,27.9582576751709,21.32581901550293,28900.830078125
2021-04-15,47.04999923706055,8.885892868041992,210.39999389648438,40.39886474609375,,15.481338500976562,284.79998779296875,35.22671890258789,5.593340873718262,297.5394287109375,27.659011840820312,21.105052947998047,28793.140625
2021-04-16,46.650001525878906,8.895064353942871,207.0,40.51618957519531,,15.662617683410645,290.20001220703125,35.275306701660156,5.600438594818115,299.5163879394531,28.89874839782715,21.502431869506836,28969.7109375
2021-04-19,47.849998474121094,8.931744575500488,210.60000610351562,40.711734771728516,,15.481338500976562,289.20001220703125,35.906959533691406,5.685616970062256,297.9347839355469,28.856002807617188,21.6348876953125,29106.150390625
2021-04-20,47.20000076293945,8.968425750732422,205.1999969482422,39.538482666015625,,15.481338500976562,293.6000061035156,36.68437957763672,5.714009761810303,294.57391357421875,29.240747451782227,21.679039001464844,29135.73046875
2021-04-21,47.900001525878906,8.82170295715332,201.60000610351562,39.460262298583984,,15.553849220275879,282.20001220703125,36.0527229309082,5.564948558807373,283.8980712890625,29.112497329711914,21.6348876953125,28621.919921875
2021-04-22,46.95000076293945,8.794193267822266,208.0,38.79542541503906,,15.84389877319336,292.0,36.101314544677734,5.5791449546813965,288.0497741699219,28.64225196838379,22.164722442626953,28755.33984375
2021-04-23,47.400001525878906,8.803363800048828,210.39999389648438,38.75632095336914,,15.553849220275879,306.3999938964844,36.00413513183594,5.678518295288086,293.5854187011719,29.240747451782227,22.73870849609375,29078.75
2021-04-26,46.95000076293945,8.61078929901123,214.60000610351562,38.130584716796875,,15.553849220275879,305.0,36.53860855102539,5.650125503540039,295.7601318359375,29.069751739501953,22.120567321777344,28952.830078125
2021-04-27,46.900001525878906,8.583277702331543,211.1999969482422,38.1696891784668,,15.481338500976562,313.0,36.490020751953125,5.6643218994140625,294.57391357421875,29.283498764038086,21.723194122314453,28941.5390625
2021-04-28,46.150001525878906,8.546598434448242,211.8000030517578,38.24790573120117,,15.408824920654297,309.3999938964844,36.63579177856445,5.706911563873291,301.0980224609375,29.283498764038086,21.502431869506836,29071.33984375
2021-04-29,46.650001525878906,8.555768966674805,210.8000030517578,37.97414779663086,,15.553849220275879,309.20001220703125,37.121673583984375,5.813383102416992,303.4704284667969,28.68500518798828,22.42963981628418,29303.259765625
2021-04-30,46.0,8.482406616210938,205.8000030517578,37.89593505859375,,15.37256908416748,298.0,35.85837173461914,5.806285858154297,295.36468505859375,28.727750778198242,21.679039001464844,28724.880859375
2021-05-03,44.79999923706055,8.454895973205566,204.39999389648438,37.97414779663086,,15.37256908416748,293.20001220703125,35.71260452270508,5.806285858154297,295.36468505859375,26.932268142700195,21.54658317565918,28357.5390625
2021-05-04,44.25,8.519087791442871,201.39999389648438,38.130584716796875,,15.290522575378418,291.79998779296875,35.906959533691406,5.884365081787109,297.3417053222656,27.57351303100586,21.458276748657227,28557.140625
2021-05-05,43.25,8.665809631347656,194.3000030517578,38.24790573120117,,14.902664184570312,287.0,34.35212326049805,5.9766411781311035,292.5968933105469,27.188762664794922,21.458276748657227,28417.98046875
2021-05-06,44.0,8.638298988342285,189.6999969482422,37.817718505859375,,14.76840877532959,285.79998779296875,33.623294830322266,6.0689167976379395,292.0037841796875,29.155244827270508,22.5179443359375,28637.4609375
2021-05-07,42.79999923706055,8.711660385131836,185.5,38.32612609863281,,15.066760063171387,282.79998779296875,33.57470703125,6.239272594451904,289.2359619140625,27.445261001586914,23.04777717590332,28610.650390625
2021-05-10,42.599998474121094,8.711660385131836,183.0,38.01325225830078,,15.10405158996582,262.79998779296875,33.963417053222656,6.509002685546875,283.8980712890625,27.146015167236328,23.180234909057617,28595.66015625
2021-05-11,41.95000076293945,8.509917259216309,176.60000610351562,37.07466125488281,,14.529726028442383,249.0,33.234588623046875,6.33864688873291,269.0705261230469,27.231515884399414,23.136083602905273,28013.810546875
2021-05-12,41.25,8.482406616210938,184.0,35.78408432006836,,14.619229316711426,255.1999969482422,33.13740921020508,6.1895856857299805,283.10723876953125,26.54751968383789,23.44515609741211,28231.0390625
